0.150386121,0.629846824,1
-0.560441788,-1.083790284,1
-0.013903798,0.361777972,1
1.02551142,0.817206762,1
-2.033091202,-1.906385017,1
-2.908825901,0.290314285,1
0.029354714,-0.13154065,1
2.066634481,-0.110193738,1
-1.757824318,0.146539566,1
-0.251110876,-0.970790208,1
-0.216724817,-0.882779786,1
0.913333232,0.089355696,1
0.40575821,0.128604251,1
-1.217548279,-0.116976813,1
1.569818815,1.729147406,1
-0.383312293,0.433583297,1
-0.717993677,-0.439197769,1
-1.436674661,-0.182545103,1
-0.819705301,-1.629922881,1
0.834453616,-0.028444318,1
2.362671121,-0.028380316,1
1.59496933,0.853839794,1
-0.352889612,-0.830694103,1
0.62799864,-0.968359935,1
-0.092435608,-0.741860959,1
0.507545614,-1.192677529,1
0.014613117,1.220937808,1
0.271834945,-0.128629576,1
-0.435829664,1.249685693,1
-0.248714768,-0.022995384,1
-0.748628451,1.355065699,1
-0.593112049,0.045307564,1
1.172058386,-0.171798741,1
-0.481588526,-0.170276536,1
0.940894032,-0.174210006,1
0.26595264,-0.764501357,1
0.221638509,0.156200947,1
-2.439013853,-2.00599972,1
0.531676213,-1.143649322,1
-0.594003663,-1.105578683,1
-0.481427175,0.352858505,1
-0.388378632,0.59278204,1
0.672726052,-1.37563704,1
0.108414356,-2.05534076,1
-0.734180361,-1.045212247,1
0.145224797,0.488026982,1
1.183849703,1.640431547,1
0.118791238,-2.619367419,1
-1.175239058,-0.12778311,1
-0.592807007,-0.74391663,1
-0.029134599,-0.343936767,1
-1.640710281,-0.015130763,1
0.03747742,0.650185174,1
0.801079542,0.131956013,1
-0.820015329,-0.155039563,1
-0.734353572,0.999922729,1
-0.230195305,-1.551107549,1
0.381541316,0.576044714,1
-0.675442179,1.135641625,1
0.107648544,0.581317578,1
0.55683568,1.562457862,1
-0.506731065,-1.261507116,1
-0.242237577,1.40753786,1
1.704407132,-0.598338105,1
2.759312997,0.234011083,1
0.01184538,0.275766825,1
-0.306165319,0.407557289,1
0.204196317,1.680786367,1
0.479686871,0.946425009,1
-2.870082186,0.449134344,1
-1.830195952,-0.278326334,1
0.248674451,-0.503008909,1
-0.992189522,-0.550899751,1
0.504204497,0.84813978,1
-0.991247418,0.16733149,1
0.70144627,-0.460580125,1
0.545257922,-0.897858993,1
-0.15646507,0.483555166,1
0.330877744,0.166353255,1
2.318727194,0.134163005,1
0.542584458,0.955716043,1
-0.752176573,0.029751351,1
-0.991276349,-1.34531742,1
1.479640091,1.595597769,1
0.247190661,-0.084695463,1
0.809780262,-1.441044885,1
-1.903199748,0.891504812,1
1.418555315,-1.158486754,1
1.033596147,-0.655004811,1
0.713513353,0.076442852,1
-0.324954815,-0.072596973,1
-0.066969337,-0.515431342,1
-1.232202978,-1.551167759,1
0.410321694,0.741682474,1
-2.606180245,-0.619385365,1
0.407249965,-0.058967748,1
0.76083893,0.460797822,1
-0.505849982,-0.812431701,1
1.403984116,-0.153192676,1
-0.539710157,-1.74352645,1
1.623505178,-0.326919261,1
1.139896763,-0.770104655,1
-0.551405514,-0.111526356,1
0.667492537,0.123342011,1
1.22751363,-1.23586664,1
0.191201514,-0.803742649,1
-0.013466581,-1.439869102,1
0.794631275,-0.143135861,1
-0.71474024,-0.23409987,1
0.08747593,-0.270386639,1
-0.927562102,-0.736455752,1
0.744322336,-1.096188861,1
1.280594593,-0.954309684,1
0.620714658,-0.076011743,1
-1.872388294,0.853272628,1
1.127361222,0.927632613,1
-0.976441057,-0.045616428,1
0.4086308,0.002177739,1
0.603073028,-1.390169634,1
1.494378112,0.500180224,1
-0.49524048,-0.66670858,1
0.872552633,1.253381717,1
-2.188923971,2.086185514,1
0.5801695,0.359272504,1
-0.853675524,-1.032075821,1
1.313531815,0.695380908,1
-0.435521999,0.182280804,1
0.593038506,1.05031801,1
1.512159245,-0.094742888,1
-1.239920889,0.930187593,1
0.535528387,-1.57684672,1
1.177808867,-0.128205679,1
0.178493824,0.426946839,1
-1.557077119,1.241056785,1
-0.394594244,0.117912051,1
0.575875262,-0.201388203,1
-1.966908217,1.095937024,1
-1.176574569,-0.739677954,1
1.238746929,0.834994257,1
-0.52252788,-1.040490583,1
0.666055199,0.485254405,1
-0.327716804,1.026912752,1
-0.297312212,-0.251256928,1
0.34247506,1.518492573,1
-0.156632062,-0.964799218,1
0.344712776,-0.92456244,1
-0.006448579,0.486431218,1
1.348934955,0.760377455,1
0.315676702,-0.436124506,1
0.542848203,-0.645644939,1
-0.034650516,2.439046662,1
-1.789154465,0.5649397,1
0.92207553,1.470269838,1
-1.350661026,-0.916369063,1
-1.301363795,-1.935899119,1
-1.498926961,0.243751991,1
0.224655222,0.329440109,1
0.169818814,0.490487771,1
-0.20949218,0.199944865,1
0.375212653,0.633246325,1
1.24311191,2.222866164,1
0.107094625,-1.336304595,1
1.059549393,-1.709736103,1
-2.822692433,-0.890711959,1
0.240303313,1.620513904,1
2.117167109,-0.326789725,1
-0.095209514,-1.23248684,1
0.082080056,0.35738252,1
0.002084665,0.158118183,1
-0.199377138,-0.270319917,1
2.240449245,0.51609067,1
-0.106942011,0.344243469,1
-1.737986462,0.570901414,1
-0.770406073,1.133332562,1
-0.314034666,-1.134823504,1
-0.569814698,0.504178695,1
0.241037036,-0.392024279,1
0.37766553,0.311243945,1
-1.112943466,1.504260594,1
0.316377743,0.884460605,1
1.562303019,-0.489088628,1
-0.951141417,1.157294143,1
0.998600593,1.134908764,1
0.106906169,-2.742504131,1
2.340944442,1.346402254,1
0.998308908,-0.788164525,1
-0.679802622,0.233624774,1
1.108970453,-1.095788071,1
1.190864802,-0.872193234,1
-1.337710084,0.549300613,1
0.223533697,0.265126898,1
2.22426418,2.198361494,1
0.709846595,-0.279810914,1
2.095768544,0.709049555,1
-0.305664075,0.751531741,1
2.039908389,0.255980991,1
1.390465728,1.190061602,1
0.326571148,0.103507583,1
0.580976886,-0.306636286,1
-0.879957034,0.191770709,1
0.078586295,-1.558441638,1
0.28054842,0.861613509,1
0.348370467,0.449749319,1
-1.009206412,0.011993264,1
0.309801561,-0.11839387,1
1.672609677,-1.661618932,1
0.614621403,-0.923758369,1
2.047659352,-1.381161444,1
-2.789586215,0.040318544,1
1.034638645,-0.174676218,1
-0.838301418,1.334922867,1
0.254791558,-1.735558243,1
0.129618737,0.343370419,1
1.500557025,-0.579749418,1
0.113486689,-0.365928629,1
0.229543479,1.433165744,1
-0.02830211,-3.242371788,1
-0.282612148,1.581143246,1
0.113418112,0.869246695,1
0.30760332,-0.79015567,1
-0.409792945,-1.295653434,1
-0.243626931,1.257477756,1
0.481497428,0.170932203,1
0.226894143,-0.890557162,1
-1.090956462,0.11480604,1
-0.711190177,0.179298536,1
0.400757985,0.475563636,1
0.559226683,-1.316294084,1
-0.213292026,-1.205588355,1
-0.75431509,-0.606531554,1
1.526268392,-0.657717636,1
-0.634506798,-0.771037736,1
0.136246409,1.114223338,1
0.108842633,0.385683407,1
-0.243567621,0.655747741,1
0.715740683,0.20343728,1
1.773416236,-0.151597941,1
-0.366870063,0.383166933,1
0.536340135,-0.35845196,1
-0.7436952,-0.14775863,1
-1.315705109,-0.192748862,1
0.382879948,-0.949378639,1
0.896090829,0.721067033,1
0.093534045,-1.820747861,1
0.431327268,0.355860911,1
-0.354533494,0.327809607,1
0.834741848,0.367185908,1
-1.848060985,0.915733588,1
-0.379982342,-0.265870867,1
-0.325691546,-0.440234874,1
0.546197511,0.089875168,1
0.509947001,1.209280037,1
-1.95306727,0.807464538,1
-0.682494047,0.985488961,1
-0.360239596,0.658336457,1
-0.940336862,1.301188574,1
1.390971245,-0.941432335,1
-0.871131957,0.5094711,1
0.881117787,-0.998139188,1
